Podocarpus dispermus,2000,R
Podocarpus dispermus,2001,R
Podocarpus dispermus,2002,R
Podocarpus dispermus,2003,R
Podocarpus dispermus,2004,R
Podocarpus dispermus,2005,R
Podocarpus dispermus,2006,R
Podocarpus dispermus,2007,R
Podocarpus dispermus,2008,R
Podocarpus dispermus,2009,R
Podocarpus dispermus,2010,R
Podocarpus dispermus,2011,R
Podocarpus dispermus,2012,R
Podocarpus dispermus,2013,R
Podocarpus dispermus,2014,R
Podocarpus dispermus,2015,R
Pseudobarbus burchelli,1998,R
Pseudobarbus burchelli,1999,R
Pseudobarbus burchelli,2000,R
Pseudobarbus burchelli,2001,R
Pseudobarbus burchelli,2002,R
Pseudobarbus burchelli,2003,R
Pseudobarbus burchelli,2004,R
Pseudobarbus burchelli,2005,R
Pseudobarbus burchelli,2006,R
Pseudobarbus burchelli,2007,R
Pseudobarbus burchelli,2008,R
Pseudobarbus burchelli,2009,R
Pseudobarbus burchelli,2010,R
Pseudobarbus burchelli,2011,R
Pseudobarbus burchelli,2012,R
Pseudobarbus burchelli,2013,R
Pseudobarbus burchelli,2014,R
Pseudobarbus burchelli,2015,R
Euphagus carolinus,1998,LR/lc
Euphagus carolinus,1999,LR/lc
Euphagus carolinus,2000,LR/lc
Euphagus carolinus,2001,LR/lc
Euphagus carolinus,2002,LR/lc
Euphagus carolinus,2003,LR/lc
Euphagus carolinus,2004,LR/lc
Euphagus carolinus,2005,LR/lc
Euphagus carolinus,2006,LR/lc
Euphagus carolinus,2007,LR/lc
Euphagus carolinus,2008,LR/lc
Euphagus carolinus,2009,LR/lc
Euphagus carolinus,2010,LR/lc
Euphagus carolinus,2011,LR/lc
Euphagus carolinus,2012,LR/lc
Euphagus carolinus,2013,LR/lc
Euphagus carolinus,2014,LR/lc
Euphagus carolinus,2015,LR/lc
Pinus dalatensis,1998,EN
Pinus dalatensis,1999,EN
Pinus dalatensis,2000,EN
Pinus dalatensis,2001,EN
Pinus dalatensis,2002,EN
Pinus dalatensis,2003,EN
Pinus dalatensis,2004,EN
Pinus dalatensis,2005,EN
Pinus dalatensis,2006,EN
Pinus dalatensis,2007,EN
Pinus dalatensis,2008,EN
Pinus dalatensis,2009,EN
Pinus dalatensis,2010,EN
Pinus dalatensis,2011,EN
Pinus dalatensis,2012,EN
Pinus dalatensis,2013,EN
Pinus dalatensis,2014,EN
Pinus dalatensis,2015,EN
Aythya innotata,1998,CR
Aythya innotata,1999,CR
Aythya innotata,2000,CR
Aythya innotata,2001,CR
Aythya innotata,2002,CR
Aythya innotata,2003,CR
Aythya innotata,2004,CR
Aythya innotata,2005,CR
Aythya innotata,2006,CR
Aythya innotata,2007,CR
Aythya innotata,2008,CR
Aythya innotata,2009,CR
Aythya innotata,2010,CR
Aythya innotata,2011,CR
Aythya innotata,2012,CR
Aythya innotata,2013,CR
Aythya innotata,2014,CR
Aythya innotata,2015,CR
Phapitreron cinereiceps,1998,NR
Phapitreron cinereiceps,1999,NR
Phapitreron cinereiceps,2000,NR
Phapitreron cinereiceps,2001,NR
Phapitreron cinereiceps,2002,NR
Phapitreron cinereiceps,2003,NR
Phapitreron cinereiceps,2004,NR
Phapitreron cinereiceps,2005,NR
Phapitreron cinereiceps,2006,NR
Phapitreron cinereiceps,2007,NR
Phapitreron cinereiceps,2008,NR
Phapitreron cinereiceps,2009,NR
Phapitreron cinereiceps,2010,NR
Phapitreron cinereiceps,2011,NR
Phapitreron cinereiceps,2012,NR
Phapitreron cinereiceps,2013,NR
Phapitreron cinereiceps,2014,NR
Phapitreron cinereiceps,2015,NR
Chlorocardium rodiei,1998,VU
Chlorocardium rodiei,1999,VU
Chlorocardium rodiei,2000,VU
Chlorocardium rodiei,2001,VU
Chlorocardium rodiei,2002,VU
Chlorocardium rodiei,2003,VU
Chlorocardium rodiei,2004,VU
Chlorocardium rodiei,2005,VU
Chlorocardium rodiei,2006,VU
Chlorocardium rodiei,2007,Data Deficient
Chlorocardium rodiei,2008,Data Deficient
Chlorocardium rodiei,2009,Data Deficient
Chlorocardium rodiei,2010,Data Deficient
Chlorocardium rodiei,2011,Data Deficient
Chlorocardium rodiei,2012,Data Deficient
Chlorocardium rodiei,2013,Data Deficient
Chlorocardium rodiei,2014,Data Deficient
Chlorocardium rodiei,2015,Data Deficient
Progomphus bellei,1998,R
Progomphus bellei,1999,R
Progomphus bellei,2000,R
Progomphus bellei,2001,R
Progomphus bellei,2002,R
Progomphus bellei,2003,R
Progomphus bellei,2004,R
Progomphus bellei,2005,R
Progomphus bellei,2006,R
Progomphus bellei,2007,R
Progomphus bellei,2008,R
Progomphus bellei,2009,R
Progomphus bellei,2010,R
Progomphus bellei,2011,R
Progomphus bellei,2012,R
Progomphus bellei,2013,R
Progomphus bellei,2014,R
Progomphus bellei,2015,R
Dacrydium spathoides,1998,R
Dacrydium spathoides,1999,R
Dacrydium spathoides,2000,R
Dacrydium spathoides,2001,R
Dacrydium spathoides,2002,R
Dacrydium spathoides,2003,R
Dacrydium spathoides,2004,R
Dacrydium spathoides,2005,R
Dacrydium spathoides,2006,R
Dacrydium spathoides,2007,R
Dacrydium spathoides,2008,R
Dacrydium spathoides,2009,R
Dacrydium spathoides,2010,R
Dacrydium spathoides,2011,R
Dacrydium spathoides,2012,R
Dacrydium spathoides,2013,R
Dacrydium spathoides,2014,R
Dacrydium spathoides,2015,R
Notogomphus zernyi,1998,NA
Notogomphus zernyi,1999,NA
Notogomphus zernyi,2000,NA
Notogomphus zernyi,2001,NA
Notogomphus zernyi,2002,NA
Notogomphus zernyi,2003,NA
Notogomphus zernyi,2004,NA
Notogomphus zernyi,2005,NA
Notogomphus zernyi,2006,LC
Notogomphus zernyi,2007,DD
Notogomphus zernyi,2008,DD
Notogomphus zernyi,2009,DD
Notogomphus zernyi,2010,DD
Notogomphus zernyi,2011,DD
Notogomphus zernyi,2012,DD
Notogomphus zernyi,2013,DD
Notogomphus zernyi,2014,DD
Notogomphus zernyi,2015,DD
Labeo seeberi,1998,R
Labeo seeberi,1999,R
Labeo seeberi,2000,R
Labeo seeberi,2001,R
Labeo seeberi,2002,R
Labeo seeberi,2003,R
Labeo seeberi,2004,R
Labeo seeberi,2005,R
Labeo seeberi,2006,R
Labeo seeberi,2007,R
Labeo seeberi,2008,R
Labeo seeberi,2009,R
Labeo seeberi,2010,R
Labeo seeberi,2011,R
Labeo seeberi,2012,R
Labeo seeberi,2013,R
Labeo seeberi,2014,R
Labeo seeberi,2015,R
Nageia fleuryi,1998,VU
Nageia fleuryi,1999,VU
Nageia fleuryi,2000,VU
Nageia fleuryi,2001,VU
Nageia fleuryi,2002,DD
Nageia fleuryi,2003,DD
Nageia fleuryi,2004,DD
Nageia fleuryi,2005,DD
Nageia fleuryi,2006,DD
Nageia fleuryi,2007,DD
Nageia fleuryi,2008,DD
Nageia fleuryi,2009,DD
Nageia fleuryi,2010,DD
Nageia fleuryi,2011,DD
Nageia fleuryi,2012,DD
Nageia fleuryi,2013,DD
Nageia fleuryi,2014,DD
Nageia fleuryi,2015,DD
Chthonicola sagittatus,1998,LR/lc
Chthonicola sagittatus,1999,LR/lc
Chthonicola sagittatus,2000,LR/lc
Chthonicola sagittatus,2001,LR/lc
Chthonicola sagittatus,2002,LR/lc
Chthonicola sagittatus,2003,LR/lc
Chthonicola sagittatus,2004,LR/lc
Chthonicola sagittatus,2005,LR/lc
Chthonicola sagittatus,2006,LR/lc
Chthonicola sagittatus,2007,LR/lc
Chthonicola sagittatus,2008,LR/lc
Chthonicola sagittatus,2009,LR/lc
Chthonicola sagittatus,2010,LR/lc
Chthonicola sagittatus,2011,LR/lc
Chthonicola sagittatus,2012,LR/lc
Chthonicola sagittatus,2013,LR/lc
Chthonicola sagittatus,2014,LR/lc
Chthonicola sagittatus,2015,LR/lc
Nothobranchius kafuensis,1998,EN
Nothobranchius kafuensis,1999,EN
Nothobranchius kafuensis,2000,EN
Nothobranchius kafuensis,2001,EN
Nothobranchius kafuensis,2002,EN
Nothobranchius kafuensis,2003,EN
Nothobranchius kafuensis,2004,EN
Nothobranchius kafuensis,2005,EN
Nothobranchius kafuensis,2006,EN
Nothobranchius kafuensis,2007,EN
Nothobranchius kafuensis,2008,EN
Nothobranchius kafuensis,2009,EN
Nothobranchius kafuensis,2010,EN
Nothobranchius kafuensis,2011,EN
Nothobranchius kafuensis,2012,EN
Nothobranchius kafuensis,2013,EN
Nothobranchius kafuensis,2014,EN
Nothobranchius kafuensis,2015,EN
Podocarpus barretoi,1998,NA
Podocarpus barretoi,1999,NA
Podocarpus barretoi,2000,NA
Podocarpus barretoi,2001,NA
Podocarpus barretoi,2002,NA
Podocarpus barretoi,2003,NA
Podocarpus barretoi,2004,NA
Podocarpus barretoi,2005,NA
Podocarpus barretoi,2006,NA
Podocarpus barretoi,2007,NA
Podocarpus barretoi,2008,NA
Podocarpus barretoi,2009,NA
Podocarpus barretoi,2010,NA
Podocarpus barretoi,2011,NA
Podocarpus barretoi,2012,NA
Podocarpus barretoi,2013,Least Concern
Podocarpus barretoi,2014,Least Concern
Podocarpus barretoi,2015,Least Concern
Squatina guggenheim,1998,NA
Squatina guggenheim,1999,NA
Squatina guggenheim,2000,VU
Squatina guggenheim,2001,VU
Squatina guggenheim,2002,VU
Squatina guggenheim,2003,VU
Squatina guggenheim,2004,VU
Squatina guggenheim,2005,VU
Squatina guggenheim,2006,VU
Squatina guggenheim,2007,Endangered
Squatina guggenheim,2008,Endangered
Squatina guggenheim,2009,Endangered
Squatina guggenheim,2010,Endangered
Squatina guggenheim,2011,Endangered
Squatina guggenheim,2012,Endangered
Squatina guggenheim,2013,Endangered
Squatina guggenheim,2014,Endangered
Squatina guggenheim,2015,Endangered
Barbus andrewi,1998,VU
Barbus andrewi,1999,VU
Barbus andrewi,2000,VU
Barbus andrewi,2001,VU
Barbus andrewi,2002,VU
Barbus andrewi,2003,VU
Barbus andrewi,2004,VU
Barbus andrewi,2005,VU
Barbus andrewi,2006,VU
Barbus andrewi,2007,VU
Barbus andrewi,2008,VU
Barbus andrewi,2009,VU
Barbus andrewi,2010,VU
Barbus andrewi,2011,VU
Barbus andrewi,2012,VU
Barbus andrewi,2013,VU
Barbus andrewi,2014,VU
Barbus andrewi,2015,VU
Pseudobarbus tenuis,1998,R
Pseudobarbus tenuis,1999,R
Pseudobarbus tenuis,2000,R
Pseudobarbus tenuis,2001,R
Pseudobarbus tenuis,2002,R
Pseudobarbus tenuis,2003,R
Pseudobarbus tenuis,2004,R
Pseudobarbus tenuis,2005,R
Pseudobarbus tenuis,2006,R
Pseudobarbus tenuis,2007,R
Pseudobarbus tenuis,2008,R
Pseudobarbus tenuis,2009,R
Pseudobarbus tenuis,2010,R
Pseudobarbus tenuis,2011,R
Pseudobarbus tenuis,2012,R
Pseudobarbus tenuis,2013,R
Pseudobarbus tenuis,2014,R
Pseudobarbus tenuis,2015,R
Nothobranchius orthonotus,1998,NA
Nothobranchius orthonotus,1999,NA
Nothobranchius orthonotus,2000,NA
Nothobranchius orthonotus,2001,NA
Nothobranchius orthonotus,2002,NA
Nothobranchius orthonotus,2003,NA
Nothobranchius orthonotus,2004,NA
Nothobranchius orthonotus,2005,NA
Nothobranchius orthonotus,2006,VU
Nothobranchius orthonotus,2007,LC
Nothobranchius orthonotus,2008,LC
Nothobranchius orthonotus,2009,LC
Nothobranchius orthonotus,2010,LC
Nothobranchius orthonotus,2011,LC
Nothobranchius orthonotus,2012,LC
Nothobranchius orthonotus,2013,LC
Nothobranchius orthonotus,2014,LC
Nothobranchius orthonotus,2015,LC
Planilaoma luckmanii,1998,DD
Planilaoma luckmanii,1999,DD
Planilaoma luckmanii,2000,DD
Planilaoma luckmanii,2001,DD
Planilaoma luckmanii,2002,DD
Planilaoma luckmanii,2003,DD
Planilaoma luckmanii,2004,DD
Planilaoma luckmanii,2005,DD
Planilaoma luckmanii,2006,DD
Planilaoma luckmanii,2007,DD
Planilaoma luckmanii,2008,DD
Planilaoma luckmanii,2009,DD
Planilaoma luckmanii,2010,DD
Planilaoma luckmanii,2011,DD
Planilaoma luckmanii,2012,DD
Planilaoma luckmanii,2013,DD
Planilaoma luckmanii,2014,DD
Planilaoma luckmanii,2015,DD
Pila occidentalis,1998,LR/nt
Pila occidentalis,1999,LR/nt
Pila occidentalis,2000,LR/nt
Pila occidentalis,2001,LR/nt
Pila occidentalis,2002,LR/nt
Pila occidentalis,2003,LR/nt
Pila occidentalis,2004,LR/nt
Pila occidentalis,2005,LR/nt
Pila occidentalis,2006,LR/nt
Pila occidentalis,2007,LC
Pila occidentalis,2008,LC
Pila occidentalis,2009,LC
Pila occidentalis,2010,LC
Pila occidentalis,2011,LC
Pila occidentalis,2012,LC
Pila occidentalis,2013,LC
Pila occidentalis,2014,LC
Pila occidentalis,2015,LC
Corvus unicolor,1998,VU
Corvus unicolor,1999,VU
Corvus unicolor,2000,VU
Corvus unicolor,2001,VU
Corvus unicolor,2002,VU
Corvus unicolor,2003,VU
Corvus unicolor,2004,VU
Corvus unicolor,2005,VU
Corvus unicolor,2006,VU
Corvus unicolor,2007,VU
Corvus unicolor,2008,VU
Corvus unicolor,2009,VU
Corvus unicolor,2010,VU
Corvus unicolor,2011,VU
Corvus unicolor,2012,VU
Corvus unicolor,2013,VU
Corvus unicolor,2014,VU
Corvus unicolor,2015,VU
Dacrydium cornwalliana,1998,R
Dacrydium cornwalliana,1999,R
Dacrydium cornwalliana,2000,R
Dacrydium cornwalliana,2001,R
Dacrydium cornwalliana,2002,R
Dacrydium cornwalliana,2003,R
Dacrydium cornwalliana,2004,R
Dacrydium cornwalliana,2005,R
Dacrydium cornwalliana,2006,R
Dacrydium cornwalliana,2007,R
Dacrydium cornwalliana,2008,R
Dacrydium cornwalliana,2009,R
Dacrydium cornwalliana,2010,R
Dacrydium cornwalliana,2011,R
Dacrydium cornwalliana,2012,R
Dacrydium cornwalliana,2013,R
Dacrydium cornwalliana,2014,R
Dacrydium cornwalliana,2015,R
Ecchlorolestes nylephtha,1998,EN
Ecchlorolestes nylephtha,1999,EN
Ecchlorolestes nylephtha,2000,EN
Ecchlorolestes nylephtha,2001,EN
Ecchlorolestes nylephtha,2002,EN
Ecchlorolestes nylephtha,2003,EN
Ecchlorolestes nylephtha,2004,EN
Ecchlorolestes nylephtha,2005,EN
Ecchlorolestes nylephtha,2006,EN
Ecchlorolestes nylephtha,2007,EN
Ecchlorolestes nylephtha,2008,EN
Ecchlorolestes nylephtha,2009,EN
Ecchlorolestes nylephtha,2010,EN
Ecchlorolestes nylephtha,2011,EN
Ecchlorolestes nylephtha,2012,EN
Ecchlorolestes nylephtha,2013,EN
Ecchlorolestes nylephtha,2014,EN
Ecchlorolestes nylephtha,2015,EN
Chiloglanis bifurcus,1998,VU
Chiloglanis bifurcus,1999,VU
Chiloglanis bifurcus,2000,VU
Chiloglanis bifurcus,2001,VU
Chiloglanis bifurcus,2002,VU
Chiloglanis bifurcus,2003,VU
Chiloglanis bifurcus,2004,VU
Chiloglanis bifurcus,2005,VU
Chiloglanis bifurcus,2006,VU
Chiloglanis bifurcus,2007,VU
Chiloglanis bifurcus,2008,VU
Chiloglanis bifurcus,2009,VU
Chiloglanis bifurcus,2010,VU
Chiloglanis bifurcus,2011,VU
Chiloglanis bifurcus,2012,VU
Chiloglanis bifurcus,2013,VU
Chiloglanis bifurcus,2014,VU
Chiloglanis bifurcus,2015,VU
Macronectes giganteus,1998,LR/lc
Macronectes giganteus,1999,LR/lc
Macronectes giganteus,2000,LR/lc
Macronectes giganteus,2001,LR/lc
Macronectes giganteus,2002,LR/lc
Macronectes giganteus,2003,LR/lc
Macronectes giganteus,2004,LR/lc
Macronectes giganteus,2005,LR/lc
Macronectes giganteus,2006,LR/lc
Macronectes giganteus,2007,LR/lc
Macronectes giganteus,2008,LR/lc
Macronectes giganteus,2009,LR/lc
Macronectes giganteus,2010,LR/lc
Macronectes giganteus,2011,LR/lc
Macronectes giganteus,2012,LR/lc
Macronectes giganteus,2013,LR/lc
Macronectes giganteus,2014,LR/lc
Macronectes giganteus,2015,LR/lc
Podocarpus globulus,1998,R
Podocarpus globulus,1999,R
Podocarpus globulus,2000,R
Podocarpus globulus,2001,R
Podocarpus globulus,2002,R
Podocarpus globulus,2003,R
Podocarpus globulus,2004,R
Podocarpus globulus,2005,R
Podocarpus globulus,2006,R
Podocarpus globulus,2007,R
Podocarpus globulus,2008,R
Podocarpus globulus,2009,R
Podocarpus globulus,2010,R
Podocarpus globulus,2011,R
Podocarpus globulus,2012,R
Podocarpus globulus,2013,R
Podocarpus globulus,2014,R
Podocarpus globulus,2015,R
Falcatifolium sleumeri,1998,DD
Falcatifolium sleumeri,1999,DD
Falcatifolium sleumeri,2000,DD
Falcatifolium sleumeri,2001,DD
Falcatifolium sleumeri,2002,DD
Falcatifolium sleumeri,2003,DD
Falcatifolium sleumeri,2004,DD
Falcatifolium sleumeri,2005,DD
Falcatifolium sleumeri,2006,DD
Falcatifolium sleumeri,2007,NT
Falcatifolium sleumeri,2008,NT
Falcatifolium sleumeri,2009,NT
Falcatifolium sleumeri,2010,NT
Falcatifolium sleumeri,2011,NT
Falcatifolium sleumeri,2012,NT
Falcatifolium sleumeri,2013,NT
Falcatifolium sleumeri,2014,NT
Falcatifolium sleumeri,2015,NT
